item_id|employee_id|date|quantity_before|quantity_after
10033|10022|1252305181|59|97
10181|10007|1421386368|140|146
10249|10012|1300500776|214|221
10126|10026|1435810300|175|191
10166|10017|1229113103|57|165
10003|10029|1350973651|218|192
10005|10045|1324576472|130|177
10141|10031|1396275378|214|119
10136|10020|1351238600|145|66
10233|10007|1261923975|124|113
10229|10016|1318666540|131|231
10145|10029|1327335335|118|117
10076|10041|1340392828|62|74
10106|10022|1224833766|116|143
10086|10032|1220984898|52|171
10210|10040|1392269999|177|108
10109|10030|1320855768|209|166
10214|10008|1393950088|57|208
10071|10045|1216848599|152|191
10049|10046|1318210285|60|195
10108|10030|1433838388|181|135
10115|10021|1410452862|205|105
10049|10043|1217601599|121|186
10224|10013|1357875458|47|96
10051|10040|1411265960|129|58
10167|10039|1425761653|183|156
10195|10003|1215136355|164|181
10286|10011|1263926469|180|224
10049|10004|1358621347|227|100
10267|10032|1255484954|71|223
10140|10018|1250356053|207|118
10141|10022|1327755961|212|74
10299|10006|1244747131|124|216
10208|10012|1331228435|63|218
10130|10012|1346542955|141|224
10035|10043|1434673976|197|189
10052|10035|1297277347|175|164
10230|10043|1218465760|68|95
10080|10009|1268618841|70|216
10140|10045|1312465341|76|204
10054|10015|1421010500|50|123
10141|10038|1310282423|101|90
10120|10005|1263822182|80|86
10027|10024|1251101512|229|151
10253|10016|1434284581|60|222
10039|10020|1419164039|135|208
10197|10034|1333667820|84|200
10150|10041|1315572042|75|116
10053|10016|1299882585|223|181
10259|10006|1402413599|70|62
10149|10012|1440698571|183|82
10271|10032|1214228498|126|195
10177|10034|1244092818|59|68
10030|10020|1345880520|77|73
10053|10018|1246051963|73|161
10147|10028|1348820140|147|129
10256|10025|1214098089|221|159
10203|10046|1219280350|60|109
10145|10002|1238180361|60|126
10195|10044|1248656018|196|209
10281|10005|1317824226|111|227
10000|10046|1252102850|201|132
10292|10017|1309550982|109|160
10079|10022|1217700857|141|97
10132|10018|1214475686|92|53
10271|10044|1403467409|202|190
10075|10029|1338419987|211|195
10097|10023|1224717689|191|181
10119|10036|1288663250|170|92
10224|10019|1223162164|212|130
10005|10011|1273096231|180|187
10190|10040|1394194966|105|232
10026|10021|1289943556|81|107
10220|10001|1273431362|113|52
10061|10002|1325306001|187|175
10142|10010|1244057590|110|48
10196|10041|1348812621|204|90
10190|10009|1343682436|104|215
10131|10043|1369897542|231|90
10155|10004|1272339397|118|157
10101|10045|1424260573|111|71
10275|10033|1431111513|58|178
10078|10021|1286334873|186|96
10095|10022|1265568397|160|51
10203|10019|1216484887|119|48
10270|10028|1216101170|202|105
10135|10029|1300377904|61|179
10015|10035|1265185528|53|232
10084|10022|1398722660|184|49
10013|10036|1397048092|80|51
10186|10018|1387078718|209|223
10218|10038|1255184006|215|49
10108|10044|1318881810|155|157
10140|10018|1232731167|66|84
10036|10021|1382242559|177|174
10252|10017|1286486358|184|130
10262|10024|1363812939|78|209
10283|10034|1328205315|175|176
10217|10027|1257756539|215|97
10114|10041|1412052283|121|153
10026|10029|1401047609|56|60
10118|10044|1261603967|182|162
10072|10010|1258935888|164|93
10284|10001|1342275766|146|136
10040|10020|1365766018|204|127
10052|10001|1332102177|211|69
10123|10036|1387036170|66|112
10249|10001|1270308832|143|189
10264|10009|1298998526|84|230
10102|10005|1247518020|110|141
10143|10011|1411546138|89|59
10087|10038|1379450937|114|163
10203|10035|1339551167|204|170
10250|10028|1357743856|57|125
10072|10013|1319194809|79|143
10051|10035|1295523934|48|180
10134|10038|1205108597|155|87
10262|10021|1417990988|65|47
10159|10020|1296371778|126|191
10030|10027|1417167166|215|201
10014|10018|1387909564|129|102
10295|10030|1435580792|141|206
10251|10021|1256236965|133|130
10116|10041|1441715992|158|207
10037|10002|1321391788|118|73
10265|10011|1330962694|54|125
10128|10019|1263734751|62|201
10280|10005|1409719088|141|156
10070|10032|1384449269|59|146
10255|10008|1220628491|142|148
10239|10010|1407495632|195|81
10104|10006|1299677679|226|219
10240|10013|1425701604|98|230
10298|10036|1356084971|163|215
10189|10038|1211689462|92|201
10122|10022|1277365174|190|141
10020|10011|1433320076|94|166
10085|10034|1346994420|146|60
10096|10045|1437729915|130|155
10178|10013|1371889723|125|87
10220|10035|1264323440|77|165
10250|10014|1214234020|194|171
10217|10034|1340923862|164|175
10132|10015|1367345001|54|208
10292|10046|1310192330|97|231
10286|10042|1410493942|130|72
10180|10040|1309827647|218|183
10226|10046|1305167440|80|108
10229|10003|1305399141|52|157
10240|10023|1369639685|81|85
10028|10000|1262820504|144|59
10017|10041|1380636270|220|163
10127|10012|1284603429|140|119
10068|10016|1424660167|81|138
10248|10023|1349431036|165|194
10051|10025|1432607025|199|82
10272|10018|1349147976|112|70
10285|10039|1243791596|80|177
10055|10017|1208399711|120|176
10110|10035|1432237651|144|101
10019|10023|1342844084|214|162
10236|10017|1233267137|219|94
10177|10006|1254881347|169|110
10084|10031|1353726733|118|89
10010|10004|1335424955|204|70
10096|10015|1242286642|83|86
10123|10003|1260144772|59|112
10278|10019|1266110717|187|142
10175|10043|1298853540|153|54
10131|10045|1295299617|134|153
10223|10015|1238061446|70|55
10253|10023|1245441816|222|225
10280|10034|1379992416|141|169
10076|10002|1438112874|95|119
10104|10024|1232310000|202|140
10296|10005|1237157555|112|192
10167|10037|1238143049|95|143
10274|10030|1395190733|92|127
10248|10001|1272775265|50|101
10205|10005|1381378431|229|155
10289|10000|1214283747|48|50
10135|10002|1420498760|78|48
10076|10002|1385318467|120|230
10063|10007|1340676885|98|124
10261|10015|1245571331|89|77
10228|10011|1260254413|171|74
10293|10032|1413166150|83|95
10156|10032|1377130897|218|104
10269|10029|1381796058|71|170
10250|10033|1393411880|198|95
10051|10003|1314009552|174|136
10214|10046|1315545851|100|59
10231|10031|1371399862|122|214
10176|10025|1323240458|156|66
10045|10000|1269757892|109|59
10070|10041|1428966283|47|54
10061|10040|1352289893|168|133
10260|10020|1345537064|152|206
10092|10045|1207060374|189|156
10182|10015|1271693807|68|165
10028|10038|1427988937|138|126
10056|10022|1387646059|61|222
10086|10041|1388015233|157|231
10298|10034|1391296711|221|121
10016|10001|1271322004|65|50
10098|10006|1332849959|74|158
10225|10025|1401794142|152|164
10272|10045|1264258545|145|140
10110|10038|1266905108|63|161
10199|10002|1440808191|109|192
10228|10000|1221951075|51|49
10243|10024|1279573639|160|215
10243|10005|1444405613|170|88
10280|10011|1341198448|182|108
10244|10014|1444181602|118|207
10239|10018|1398456311|206|95
10234|10031|1245099826|194|207
10157|10036|1383125809|179|116
10272|10028|1310717024|164|206
10184|10028|1361180522|174|164
10136|10006|1377629743|112|94
10221|10031|1373829257|135|60
10166|10014|1407287984|162|156
10076|10017|1329196904|78|204
10197|10014|1437081280|48|142
10296|10022|1385156515|93|60
10100|10045|1213305122|117|90
10238|10015|1409368055|47|136
10067|10016|1374455024|87|184
10244|10028|1321980411|121|181
10186|10010|1361800401|207|151
10021|10001|1395279720|77|183
10178|10031|1375587639|71|221
10043|10029|1249761811|157|136
10015|10000|1302318485|102|141
10170|10031|1315916216|132|143
10204|10028|1246421821|95|114
10243|10043|1271419836|176|173
10266|10019|1309237647|183|143
10246|10039|1269453669|147|81
10290|10021|1266175028|188|169
10130|10026|1415396188|110|128
10137|10018|1374586600|107|75
10058|10002|1402308537|204|73
10246|10037|1279071575|104|191
10270|10001|1326951521|207|105
10073|10032|1311975337|175|107
10151|10043|1425626490|62|174
10243|10022|1308855355|79|187
10203|10023|1361801742|67|99
10090|10045|1295077576|215|172
10262|10023|1324004389|227|76
10264|10008|1314473862|206|74
10246|10002|1444121266|153|93
10069|10025|1327626428|221|81
10206|10026|1344089705|148|217
10060|10009|1208408377|212|164
10289|10035|1385301926|129|184
10259|10042|1236152284|64|119
10019|10030|1347905501|189|103
10201|10011|1238310102|152|107
10115|10041|1232853756|164|219
10271|10009|1388528071|67|71
10109|10019|1263828728|212|211
10118|10040|1253263456|154|82
10083|10019|1391599524|178|95
10035|10016|1321646066|47|199
10180|10016|1434581891|96|185
10034|10031|1402200968|185|136
10146|10037|1291610061|54|169
10061|10029|1442715214|146|142
10249|10020|1345764986|109|198
10065|10004|1393443290|131|214
10094|10027|1212435353|165|146
10244|10025|1325815191|169|132
10192|10008|1262200399|168|163
10233|10044|1317896919|82|99
10203|10016|1390904240|167|217
10175|10040|1428592093|67|94
10086|10031|1360698500|125|176
10095|10019|1352413948|197|193
10024|10031|1363665445|224|79
10031|10000|1277601067|106|53
10183|10025|1256362022|94|95
10043|10039|1378694482|227|89
10169|10010|1331268537|230|218
10243|10010|1394640445|150|162
10169|10027|1373273378|47|137
10007|10005|1437430098|207|72
10030|10029|1343594248|131|126
10299|10015|1315850286|231|185
10169|10028|1228429529|55|200
10246|10035|1340747809|51|182
10186|10021|1243437031|118|206
10019|10031|1236728485|111|127
10217|10007|1235463056|152|165
10089|10033|1423407795|167|117
10289|10011|1244543621|114|68
10155|10039|1231449989|113|217
10255|10029|1291410425|167|158
10235|10030|1364304287|192|77
10031|10029|1370874277|55|137
10182|10021|1282001529|113|47
10275|10022|1392897496|68|150
10291|10017|1293205484|48|178
10055|10036|1433346671|139|97
10113|10001|1252935420|57|223
10004|10034|1219879601|79|197
10079|10006|1320415001|141|97
10229|10020|1253948702|168|121
10144|10032|1409573592|113|227
10199|10043|1227386473|204|150
10161|10026|1426020586|111|85
10037|10020|1388124715|144|173
10083|10039|1245943493|206|108
10097|10004|1369468380|55|73
10073|10003|1301911383|197|204
10127|10025|1244020101|91|127
10180|10045|1242650228|211|195
10072|10017|1239230761|108|207
10077|10003|1311872188|135|101
10093|10004|1284504544|178|82
10269|10018|1313347012|121|60
10007|10033|1238064966|188|69
10254|10024|1281411773|206|169
10113|10017|1245893385|96|82
10067|10021|1251796565|228|76
10180|10020|1279342051|63|78
10088|10011|1361123954|175|87
10232|10033|1209147994|164|169
10284|10033|1249615177|115|74
10230|10032|1344690850|140|105
10106|10038|1310274042|156|149
10188|10030|1244856587|140|187
10139|10010|1210139505|57|168
10150|10020|1291866190|139|63
10017|10011|1227293543|92|52
10234|10013|1269868565|132|204
10086|10002|1438190136|56|153
10183|10024|1301381191|220|162
10022|10044|1348243878|165|127
10127|10026|1266526733|100|131
10095|10006|1350758066|82|178
10157|10022|1378853687|99|145
10050|10003|1236834941|229|70
10141|10007|1320574603|225|138
10259|10022|1440343701|63|120
10264|10042|1307150977|90|134
10104|10003|1410231211|193|150
10243|10000|1250021079|67|202
10206|10044|1295452866|228|128
10256|10021|1213178953|84|69
10265|10009|1304931939|171|171
10060|10033|1361699001|123|229
10153|10024|1420074650|138|61
10007|10009|1347992520|215|200
10237|10030|1413190080|117|138
10041|10040|1421003367|85|150
10223|10008|1214954981|143|163
10029|10023|1311607007|52|188
10046|10022|1208851144|217|47
10071|10043|1316761721|60|206
10009|10046|1223734433|128|214
10059|10011|1354569179|59|80
10150|10014|1394324635|149|207
10189|10004|1439119580|99|141
10227|10017|1424191081|120|76
10179|10037|1443177684|205|147
10269|10037|1388112166|93|140
10247|10002|1263412169|93|124
10134|10041|1431881841|152|125
10161|10041|1390675854|172|202
10292|10003|1353862477|55|224
10033|10010|1266766415|223|188
10163|10000|1309568968|155|144
10104|10023|1343661063|165|91
10178|10021|1424406702|98|60
10040|10007|1437256492|225|180
10038|10044|1274423027|164|69
10295|10046|1228293967|64|80
10212|10007|1217729180|191|152
10005|10023|1330015441|55|66
10211|10004|1240851172|153|174
10208|10030|1351465081|205|204
10137|10013|1388016353|188|192
10027|10027|1443057949|124|138
10205|10024|1356865350|79|149
10184|10027|1281083724|113|105
10204|10001|1330108499|180|107
10042|10035|1376485818|203|106
10015|10025|1375065969|117|87
10017|10012|1379342683|142|209
10166|10043|1275817054|230|89
10243|10010|1418621305|108|159
10023|10046|1409650086|118|151
10240|10032|1421537035|68|99
10027|10016|1418508807|223|198
10075|10013|1263869782|202|104
10241|10009|1339199807|210|152
10068|10023|1282518001|224|125
10006|10046|1243554871|58|70
10289|10022|1319891492|118|113
10040|10013|1364017336|124|71
10137|10035|1433385328|173|190
10296|10040|1245104462|177|88
10292|10039|1362591752|113|132
10189|10036|1433685415|87|130
10289|10036|1270747397|103|199
10024|10031|1300408958|166|155
10016|10000|1403871209|162|73
10183|10036|1220623430|86|187
10293|10005|1264637081|154|87
10233|10003|1347678598|85|63
10008|10015|1242789658|62|202
10199|10044|1371017745|220|150
10189|10014|1321660871|115|181
10084|10046|1402245347|181|122
10023|10035|1279024584|64|114
10192|10031|1319355739|192|174
10064|10023|1389306069|65|206
10034|10038|1241453914|88|228
10207|10034|1392512085|51|164
10278|10039|1291864639|157|76
10238|10010|1391680210|113|136
10107|10044|1293024500|177|69
10135|10040|1354022704|71|95
10132|10041|1355767634|65|222
10216|10023|1209168103|125|106
10250|10022|1358170879|225|122
10058|10026|1320615038|125|159
10267|10010|1368274490|117|53
10231|10004|1313003932|124|102
10199|10037|1254711899|127|54
10071|10029|1402168890|149|54
10038|10017|1394500909|117|203
10271|10045|1210302849|79|166
10290|10019|1242301139|150|92
10190|10038|1393520792|180|62
10056|10040|1402353191|209|217
10270|10004|1218628150|117|86
10060|10038|1387037924|200|229
10264|10040|1261072215|87|203
10293|10012|1366667287|176|124
10222|10003|1354199444|216|228
10006|10036|1416895665|88|213
10221|10030|1344620606|50|114
10055|10031|1312900854|139|151
10009|10018|1258842907|231|132
10187|10009|1373577243|162|161
10147|10021|1376447328|204|70
10214|10031|1217990091|80|105
10262|10021|1358761775|77|161
10081|10024|1367535922|177|173
10020|10003|1393954559|117|142
10234|10031|1312605714|122|90
10162|10019|1367739011|165|89
10198|10034|1241259696|148|184
10106|10020|1297795166|98|99
10220|10033|1233046869|80|222
10054|10031|1390563565|119|69
10149|10014|1248944344|190|197
10117|10033|1235766521|142|49
10111|10008|1444115805|61|48
10075|10039|1289836177|184|176
10176|10042|1227213757|102|219
10252|10042|1241867222|195|47
10080|10044|1394593980|195|163
10223|10007|1226951565|51|229
10269|10025|1232441287|104|94
10248|10027|1380639431|79|214
10205|10001|1221027671|140|181
10198|10024|1366149561|93|72
10137|10034|1336916318|53|54
10245|10036|1434537043|170|173
10212|10037|1338035310|196|84
10276|10044|1310481208|50|101
10214|10006|1237225450|231|74
10009|10041|1319731155|90|161
10232|10002|1315530334|188|65
10135|10016|1206334687|152|224
10274|10004|1245270681|147|180
10048|10035|1303822130|215|167
10191|10033|1370191554|91|86
10120|10024|1226442441|118|119
10221|10029|1399322998|152|181
10053|10043|1219903970|160|95
10228|10031|1440926591|79|98
10198|10036|1279031527|201|149
10197|10022|1262001908|54|70
10297|10041|1418486743|87|84
10102|10028|1442374423|231|145
10259|10011|1382602123|93|195
10262|10004|1272373331|155|100
10089|10019|1371743708|134|162
10161|10045|1403065163|184|189
10217|10018|1273156723|148|232
10282|10000|1400749613|89|183
10141|10039|1229721401|180|85
10266|10032|1262524619|157|89
10162|10005|1411348710|225|94
10179|10038|1420834262|141|120
10086|10030|1219275292|201|103
10176|10038|1349801261|62|101
10056|10033|1445245910|58|144
10171|10019|1415400519|103|149
10277|10011|1235649022|139|101
10295|10004|1305612593|167|94
10141|10026|1236424273|61|229
10000|10000|1378686084|152|115
10209|10006|1377709294|155|94
10113|10010|1443985649|103|190
10062|10001|1311497176|58|104
10280|10023|1307156658|63|222
10156|10029|1304896122|90|159
10099|10026|1373675972|119|202
10206|10010|1353730225|200|162
10182|10027|1442973995|155|73
10291|10007|1308685799|89|174
10118|10034|1253301272|184|209
10091|10004|1406627535|159|61
10075|10017|1277827513|221|97
10065|10035|1259600227|129|175
10189|10032|1423815552|150|114
10257|10028|1326765099|157|50
10056|10018|1238843925|61|127
10000|10008|1400225699|131|184
10242|10005|1253931081|172|222
10239|10020|1379694494|218|202
10146|10016|1328399051|110|185
10285|10036|1348746877|80|192
10014|10008|1279508590|221|93
10072|10009|1434650154|93|203
10182|10000|1290498348|227|63
10107|10044|1206147576|127|127
10254|10026|1240664028|127|149
10022|10008|1285328886|69|110
10223|10038|1295846915|78|66
10204|10033|1333897421|219|136
10274|10009|1308296034|207|191
10159|10004|1354503698|196|66
10027|10006|1291497799|163|68
10000|10030|1243957239|136|127
10236|10029|1378526085|82|110
10049|10046|1265307383|106|186
10187|10028|1370148050|153|67
10077|10036|1409455111|121|110
10010|10045|1391885530|164|73
10018|10030|1281017033|133|215
